ENSPFOG00000001060  c1ql3a 	3	16	8	3	5	22	15	2	0	30	6
ENSPFOG00000022126  ensembl 	0	8	1	12	0	3	0	0	0	3	0
ENSPFOG00000014120  grid2ipb 	18537	23350	20228	18823	13534	17158	14897	10118	17138	17689	15196
ENSPFOG00000014197  zdhhc4 	323	283	344	331	215	243	255	158	243	281	333
ENSPFOG00000014219  pgp 	1892	1658	1590	1143	1109	1265	929	625	1172	1034	1069
ENSPFOG00000014229  bricd5 	55	48	60	67	18	43	34	28	29	55	30
ENSPFOG00000014244  mlst8 	1490	1372	1429	1363	898	1121	884	740	978	1133	1253
ENSPFOG00000014271  meiob 	70	8	80	90	19	50	28	30	11	50	109
ENSPFOG00000020264  ensembl 	0	2	7	1	0	1	1	0	0	0	1
ENSPFOG00000022315  ensembl 	324	406	279	317	185	358	279	165	133	320	202
ENSPFOG00000022744  ensembl 	5	3	3	2	0	1	0	0	4	0	1
ENSPFOG00000009087  csnk1a1 	5725	5932	5754	4695	3637	5083	3938	2528	4126	4637	4313
ENSPFOG00000010835  CENPT (2 of 2) 	119	107	121	129	85	123	116	96	94	103	183
ENSPFOG00000010868  spop 	2146	2105	2291	2058	1389	1717	1389	1127	1631	1839	1941
ENSPFOG00000010916  NXPH3 (1 of 3) 	12	13	16	8	6	16	7	2	9	18	6
ENSPFOG00000020111  NXPH3 (3 of 3) 	11	8	7	3	7	11	7	2	8	7	8
ENSPFOG00000022102  ensembl 	1415	1351	1578	1499	825	1321	1060	784	1074	1328	1225
ENSPFOG00000002730  pdia2 	20	40	22	22	22	25	25	15	15	31	20
ENSPFOG00000022573  ensembl 	0	2	0	0	0	2	0	0	1	0	0
ENSPFOG00000024683  ensembl 	0	4	2	0	0	0	1	1	0	2	0
ENSPFOG00000015741  foxi3b 	5	6	6	11	4	5	5	19	7	80	3
ENSPFOG00000022030  lcp2b 	17	17	13	11	13	11	4	4	8	8	24
ENSPFOG00000015750  wnt8a 	73	61	105	94	109	73	58	47	59	73	71
ENSPFOG00000022671  wnt8a 	172	176	241	205	139	194	77	95	164	257	74
ENSPFOG00000001186  ensembl 	40	430	71	357	73	44	82	28	58	60	41
ENSPFOG00000007006  ensembl 	4	190	0	132	150	154	132	0	129	64	138
ENSPFOG00000003405  ensembl 	46	75	41	47	48	148	61	31	44	339	68
ENSPFOG00000003401  ensembl 	10	10	13	10	6	18	14	7	6	20	10
ENSPFOG00000021909  ensembl 	12	6	8	16	3	5	12	4	4	7	2
ENSPFOG00000008638  ensembl 	194	238	231	230	87	209	185	131	131	156	212
ENSPFOG00000008666  ensembl 	861	831	1192	724	609	804	686	489	719	873	707
ENSPFOG00000023732  ensembl 	802	740	1042	652	547	675	661	428	652	734	566
ENSPFOG00000023767  ensembl 	9	19	11	9	15	13	21	6	7	13	4
ENSPFOG00000000381  immt 	6455	6281	6427	5380	3852	5389	4297	3070	4535	4891	4983
ENSPFOG00000000462  slbp 	328	300	365	373	203	264	202	204	236	288	310
ENSPFOG00000022044  ensembl 	453	292	310	354	199	204	200	107	282	234	306
ENSPFOG00000013405  aco1 	3040	2954	3565	2848	1994	3236	2508	1655	2357	3212	2607
ENSPFOG00000022927  ensembl 	9	83	3	4	5	42	31	4	1	44	3
ENSPFOG00000022627  ensembl 	692	600	636	588	381	548	451	364	492	568	543
ENSPFOG00000009391  ABHD12B (2 of 3) 	238	159	213	139	66	189	74	85	135	161	137
ENSPFOG00000016932  pou2f3 	20	38	25	48	21	42	36	12	25	21	27
ENSPFOG00000023645  TRIM37 (2 of 2) 	350	493	423	477	217	516	412	183	272	573	360
ENSPFOG00000007688  glsb 	8545	10380	9292	9421	5415	10455	7731	3762	6511	10692	6798
ENSPFOG00000008039  fkbp7 	156	165	297	186	198	171	129	83	133	234	180
ENSPFOG00000008089  osgepl1 	458	397	665	436	310	377	342	239	365	451	418
ENSPFOG00000019931  alkbh6 	188	187	179	163	148	183	134	94	156	162	164
ENSPFOG00000019932  adat3 	34	44	53	57	24	40	38	20	35	30	33
ENSPFOG00000008234  ormdl1 	1398	1281	1516	1620	821	1199	962	771	1082	1166	1260
ENSPFOG00000018088  znf346 	4800	4458	5561	4267	3153	3963	3461	2540	3490	4310	4092
ENSPFOG00000018091  zgc:56585 	45	41	29	17	20	27	23	16	22	32	28
ENSPFOG00000000886  TRIM14 (1 of 11) 	67	269	146	223	105	160	114	111	99	106	74
ENSPFOG00000000931  sult6b1 (1 of 2) 	251	295	108	216	232	221	167	91	230	157	155
ENSPFOG00000024091  slc30a6 	585	621	720	503	428	709	447	380	482	650	681
ENSPFOG00000005457  slc1a1 	1804	2555	2062	1587	1050	3041	2279	725	1121	2614	1389
ENSPFOG00000015022  cdh23 (2 of 2) 	194	316	169	147	118	307	282	62	109	345	139
ENSPFOG00000018812  NEU3 (4 of 7) 	0	0	0	0	0	0	0	2	2	1	0
ENSPFOG00000004307  ensembl 	3462	3015	3847	3331	2286	2992	2473	2066	2863	3216	3288
ENSPFOG00000004352  matr3l1.1 	3198	3243	4081	3416	2228	3021	2822	1941	2777	3700	3262
ENSPFOG00000004389  PAIP2 	1743	1516	2115	1707	1225	1273	1204	879	1447	1389	1361
ENSPFOG00000023221  si:ch211-213b8.4 	0	0	0	0	0	2	2	0	0	0	0
ENSPFOG00000004840  si:dkey-29d8.3 	2620	2873	2354	2940	1604	2615	1759	1770	1479	2537	2372
ENSPFOG00000014646  ARHGAP39 	891	2417	1023	1121	532	3000	1672	315	895	3163	691
ENSPFOG00000024017  ensembl 	0	0	0	0	0	0	0	0	0	0	0
ENSPFOG00000023955  si:dkey-61p9.7 (7 of 10) 	0	0	4	0	2	0	0	0	0	0	0
ENSPFOG00000001450  ensembl 	3	1	8	10	2	10	9	4	0	7	5
ENSPFOG00000001506  ensembl 	45	134	54	92	79	75	54	43	60	59	32
ENSPFOG00000022438  ensembl 	28	40	39	18	17	39	47	8	24	23	22
ENSPFOG00000001083  CYP2W1 (1 of 5) 	624	344	155	161	88	114	69	75	30	470	39
ENSPFOG00000021798  CYP2W1 (5 of 5) 	499	595	513	385	175	322	178	196	131	519	300
ENSPFOG00000022530  SMCHD1 (4 of 4) 	61	43	62	70	37	46	70	27	51	68	67
ENSPFOG00000016356  SMCHD1 (2 of 4) 	125	121	120	146	62	91	136	55	78	129	103
ENSPFOG00000001543  ppp1r11 	4589	4574	4445	4019	2898	2061	3133	2231	3408	3448	3913
ENSPFOG00000000040  blvra 	1257	1956	1076	825	794	1219	1071	580	852	1511	832
ENSPFOG00000021339  ensembl 	1	1	1	0	0	0	1	0	0	0	2
ENSPFOG00000021108  ensembl 	1	2	1	0	0	1	2	1	0	0	0
ENSPFOG00000004976  GCNT4 (1 of 2) 	30	23	21	12	21	29	10	11	22	28	17
ENSPFOG00000004980  ensembl 	113	218	163	166	71	208	168	79	101	211	126
ENSPFOG00000005012  hmgcrb (1 of 2) 	832	805	1014	949	592	853	628	488	644	704	756
ENSPFOG00000004264  lcmt1 	1789	1829	1789	1587	977	1298	1216	813	1164	1413	1311
ENSPFOG00000004440  aqp8a.2 	67	132	104	72	52	68	39	51	106	59	47
ENSPFOG00000004498  hbz 	8	9	2	32	13	3	9	9	1	4	17
ENSPFOG00000022263  ensembl 	40	71	18	94	64	24	39	15	10	19	52
ENSPFOG00000004574  HBZ 	34	76	34	47	27	48	77	43	13	33	35
ENSPFOG00000001844  mmp9 (2 of 5) 	21	29	24	23	15	37	30	12	16	41	14
ENSPFOG00000002170  mmp9 (3 of 5) 	0	1	7	5	0	2	2	2	0	5	5
ENSPFOG00000007957  pygo2 (1 of 2) 	350	302	389	322	219	319	259	188	249	334	303
ENSPFOG00000007980  cgnb (2 of 2) 	442	438	644	388	320	392	364	304	263	593	397
ENSPFOG00000024084  tmem82 (2 of 2) 	17	57	24	16	11	20	16	20	22	15	29
ENSPFOG00000016370  ensembl 	2	2	1	0	0	6	3	1	2	1	0
ENSPFOG00000016375  ensembl 	2	0	1	0	3	1	2	2	3	0	3
ENSPFOG00000017297  galk1 	939	1012	1310	950	737	915	803	612	640	1077	831
ENSPFOG00000017330  bbs1 	1704	1475	1625	1376	989	1455	1259	896	1177	1644	1414
ENSPFOG00000020301  lingo2b 	992	901	1259	941	647	845	742	391	786	849	571
ENSPFOG00000001508  C9orf72 	2127	1970	2782	2205	1100	1839	1343	1353	1525	1329	2144
ENSPFOG00000024210  si:ch211-233a24.2 (2 of 2) 	1614	2711	2443	1898	1445	2830	2100	1054	1471	3216	1868
ENSPFOG00000023069  im:7151449 (1 of 2) 	13	18	26	8	19	10	17	19	20	9	8
ENSPFOG00000007753  pigq (2 of 2) 	288	280	283	213	198	208	167	109	169	215	234
ENSPFOG00000007811  eef2kmt 	498	404	392	899	313	390	333	189	268	348	344
ENSPFOG00000007944  alg1 	661	562	580	956	408	494	431	276	407	495	465
ENSPFOG00000008265  C16orf89 	4377	4621	4181	2732	2498	3231	2825	2041	3216	3034	3550
ENSPFOG00000008355  flr 	2596	2610	2603	2153	1555	2017	1666	1365	1881	1911	2166
ENSPFOG00000008568  si:ch211-76l23.4 (1 of 2) 	27	40	40	42	15	30	53	12	20	22	22
ENSPFOG00000001923  ensembl 	378	275	413	206	237	259	147	149	224	220	252
ENSPFOG00000022543  si:dkey-61p9.7 (3 of 10) 	4	0	0	0	1	4	0	0	0	3	0
ENSPFOG00000015894  arpc1b (2 of 2) 	1353	950	990	935	875	963	919	606	742	970	816
ENSPFOG00000021904  ensembl 	0	1	1	3	1	8	4	11	0	20	5
ENSPFOG00000017348  ergic3 	3272	2883	3489	2954	1935	2555	2189	1634	2182	2558	2508
ENSPFOG00000017374  romo1 	1145	1016	1184	1084	671	909	772	642	758	824	937
ENSPFOG00000001094  gpatch1 	1445	1154	1351	1273	762	1116	936	795	879	1073	1106
ENSPFOG00000001484  wdr59 	2666	2723	3007	3132	1823	2349	2124	1854	2126	2877	2693
ENSPFOG00000024732  IL16 (2 of 2) 	652	670	959	1117	495	541	504	526	904	1045	637
ENSPFOG00000022479  ensembl 	1	5	1	2	0	4	4	0	1	16	2
ENSPFOG00000023967  ensembl 	0	1	0	2	0	1	4	1	0	7	0
ENSPFOG00000011265  ensembl 	15	40	27	26	9	32	33	8	20	28	22
ENSPFOG00000011269  ensembl 	10	13	16	191	10	24	7	14	15	12	8
ENSPFOG00000011277  ensembl 	9	23	8	17	5	13	19	4	17	6	7
ENSPFOG00000018542  rwdd1 	1839	1688	1629	1492	1176	1389	1000	875	1316	1285	1411
ENSPFOG00000021889  fam26f 	29	17	27	36	27	28	17	25	24	27	20
ENSPFOG00000018548  fam26e.2 	3	2	7	3	2	7	0	4	5	2	5
ENSPFOG00000018554  cnot10 	2579	2165	2702	2358	1548	2120	1844	1396	1932	2222	2060
ENSPFOG00000023559  PRF1 (15 of 19) 	297	111	51	399	330	192	87	141	354	118	55
ENSPFOG00000023244  PRF1 (14 of 19) 	196	68	32	177	158	160	23	74	225	22	27
ENSPFOG00000014786  pcdh2aa15 (2 of 4) 	618	710	623	584	334	622	429	216	454	545	516
ENSPFOG00000024578  pcdh2aa15 (4 of 4) 	197	154	198	165	121	170	111	72	179	112	116
ENSPFOG00000020625  pcdh2ab2 	1193	1275	1435	1137	868	1133	973	554	930	1132	1029
ENSPFOG00000024181  ensembl 	0	0	0	0	0	0	0	0	0	0	0
ENSPFOG00000023651  ensembl 	0	0	0	0	0	0	0	0	0	1	0
ENSPFOG00000000002  hhipl1 	29	18	30	26	20	31	27	16	21	24	34
ENSPFOG00000011948  khk 	5053	3442	5245	5073	3148	4422	3702	2394	2938	4516	4404
ENSPFOG00000012081  pltp 	6236	6699	7277	5228	4517	5710	3918	3100	4851	5616	5637
ENSPFOG00000012217  ddx27 	1226	1286	1414	1213	849	1151	902	660	4279	5650	5383
ENSPFOG00000011873  ensembl 	269	305	729	191	446	57	614	281	55	200	985
ENSPFOG00000014329  DTX4 (3 of 3) 	2123	1791	2096	1758	1284	1922	1504	1086	1376	1861	1702
ENSPFOG00000023198  ensembl 	22	15	7	18	10	15	6	8	3	18	7
ENSPFOG00000022373  msh3 (2 of 2) 	64	64	65	53	32	50	53	27	55	61	42
ENSPFOG00000023929  ensembl 	2	201	0	207	30	0	23	3	9	0	0
ENSPFOG00000012193  ensembl 	0	0	0	0	0	5	0	1	2	1	3
ENSPFOG00000012215  ensembl 	1	0	0	0	0	0	0	0	0	0	0
ENSPFOG00000012240  asah2 (2 of 2) 	2	2	1	0	0	0	0	1	1	1	1
ENSPFOG00000012411  FAM13C (2 of 3) 	949	851	1005	913	537	803	728	557	575	831	907
ENSPFOG00000021816  cntnap2b (2 of 2) 	1113	1872	1173	1236	797	1857	1244	573	793	1599	1072
ENSPFOG00000023044  ensembl 	9	39	23	24	8	59	32	6	10	53	14
ENSPFOG00000020346  ccr12a 	122	156	114	95	70	156	88	61	121	147	100
ENSPFOG00000006697  kif20bb 	987	867	1107	1017	322	1096	1048	294	403	1318	755
ENSPFOG00000006752  ensembl 	145	90	197	176	57	114	106	51	75	115	135
ENSPFOG00000003902  arhgap17a 	5218	3581	4198	3928	2795	3195	3276	2898	3219	3438	5046
ENSPFOG00000003984  neurl2 	12	15	13	12	7	12	4	3	4	8	7
ENSPFOG00000003999  tex2l 	34	27	26	47	19	17	28	18	23	35	35
ENSPFOG00000000491  atad1b 	3301	2919	3181	3058	1969	2712	2176	1578	2308	2687	2554
ENSPFOG00000000582  minpp1b (1 of 2) 	717	708	753	415	463	657	461	440	502	586	516
ENSPFOG00000006116  nfatc3a 	229	279	286	186	229	235	176	178	173	252	265
ENSPFOG00000021827  ensembl 	15	49	11	2	4	0	7	0	9	0	0
ENSPFOG00000007426  ensembl 	49	102	149	88	64	96	202	44	102	258	78
ENSPFOG00000002918  MSLNL (1 of 3) 	6	4	4	12	2	21	21	5	4	18	1
ENSPFOG00000023879  si:ch211-188p14.3 	14	4	7	4	9	24	18	10	8	28	6
ENSPFOG00000000338  fhod1 	2795	2667	2946	2588	1638	2595	2093	1427	1669	2930	2331
ENSPFOG00000001106  ensembl 	65	168	78	101	142	141	97	74	119	103	48
ENSPFOG00000022037  ensembl 	4	4	3	3	1	1	1	1	3	4	2
ENSPFOG00000022804  ensembl 	13	23	10	8	4	2	3	2	13	3	3
ENSPFOG00000001714  ensembl 	21	37	13	7	0	4	3	4	46	4	0
ENSPFOG00000002520  ANO1 (1 of 2) 	277	240	241	204	211	251	200	139	234	236	190
ENSPFOG00000023454  ensembl 	50	54	40	63	25	49	40	12	24	69	42
ENSPFOG00000008771  cckb 	4464	4319	5284	5057	2801	4015	2682	1448	3637	3613	1721
ENSPFOG00000022467  ensembl 	1	0	1	7	0	0	0	0	2	2	0
ENSPFOG00000000472  aftpha 	3127	2833	3328	3081	1994	2498	2075	1637	2503	2536	2506
ENSPFOG00000000498  rab1aa 	2154	1809	2017	1929	1312	1664	1310	1016	1565	1600	1563
ENSPFOG00000000561  spred2a (1 of 2) 	922	992	1033	1000	588	883	811	527	702	1041	852
ENSPFOG00000000592  ensembl 	113	138	114	66	70	110	85	57	96	76	89
ENSPFOG00000000509  ensembl 	86	77	79	79	53	91	67	38	82	91	73
ENSPFOG00000000925  pop4 	1122	1148	1002	1024	662	982	791	677	788	971	951
ENSPFOG00000022281  ensembl 	25	2	1	7	0	1	0	3	1	3	1
ENSPFOG00000022746  ensembl 	0	0	0	1	0	0	0	0	0	0	0
ENSPFOG00000007823  tp53bp1 	5003	4232	5620	4897	3444	3801	3401	2586	3380	4217	4471
ENSPFOG00000008007  tubgcp4 	851	833	871	815	576	662	594	380	622	626	692
ENSPFOG00000008156  cdkn2aip 	682	648	717	589	485	561	435	349	545	562	613
ENSPFOG00000001071  phpt1 (1 of 2) 	404	378	424	384	258	375	342	209	356	247	294
ENSPFOG00000001311  MAMDC4 (1 of 2) 	31	13	17	31	10	5	6	12	12	7	4
ENSPFOG00000022987  ftr98 (69 of 77) 	3	1	0	1	2	8	1	4	2	1	4
ENSPFOG00000006361  IP6K2 (3 of 3) 	1927	1881	2105	1785	1217	1722	1501	920	1583	1495	1516
ENSPFOG00000006438  SEC61A1 (3 of 3) 	0	5	3	3	2	1	2	1	2	6	1
ENSPFOG00000000988  hmox2a (1 of 4) 	1	5	1	0	1	1	1	1	0	2	1
ENSPFOG00000001044  hmox2a (2 of 4) 	15	12	14	10	1	7	12	2	9	12	4
ENSPFOG00000024785  ensembl 	3	2	3	1	1	2	1	1	3	4	0
ENSPFOG00000002958  ensembl 	27	13	8	9	7	5	10	1	3	3	4
ENSPFOG00000001207  tshz3b (1 of 2) 	782	610	701	544	459	655	535	395	485	714	744
ENSPFOG00000002402  ensembl 	14	38	21	11	7	24	14	12	12	31	13
ENSPFOG00000021740  ensembl 	7	9	13	6	3	9	6	9	9	19	5
ENSPFOG00000017128  eif2ak3 (2 of 2) 	309	328	332	320	221	380	241	159	267	244	288
ENSPFOG00000001095  mogat3a 	245	166	210	205	241	167	146	117	243	145	252
ENSPFOG00000021785  atp1b2a (2 of 2) 	584	389	629	590	238	575	326	333	391	575	571
ENSPFOG00000006392  ensembl 	1	19	2	1	0	5	4	0	0	2	3
ENSPFOG00000023525  ensembl 	0	0	0	0	1	0	4	0	0	0	0
ENSPFOG00000020112  ensembl 	112	257	305	34	166	24	141	140	108	203	222
ENSPFOG00000023641  ensembl 	4	14	3	11	0	7	5	1	0	10	0
ENSPFOG00000010850  ensembl 	20	11	38	14	11	9	13	4	30	23	29
ENSPFOG00000009150  ensembl 	4	0	3	1	0	0	0	3	2	0	0
ENSPFOG00000009172  ensembl 	211	35	82	56	90	57	21	81	30	34	20
ENSPFOG00000009192  vcana 	21	0	2	1	0	0	0	4	0	0	0
ENSPFOG00000016124  ensembl 	13	13	12	9	24	9	14	12	13	20	5
ENSPFOG00000016173  ensembl 	1	0	0	1	0	1	1	3	2	5	0
ENSPFOG00000021681  ensembl 	0	0	0	0	0	0	0	0	0	0	0
ENSPFOG00000021902  ensembl 	0	0	1	0	0	1	0	0	0	0	2
ENSPFOG00000001117  ensembl 	66	0	0	3	0	6	15	4	0	12	1
ENSPFOG00000022658  ensembl 	80	68	95	93	61	83	75	70	25	97	72
ENSPFOG00000022857  ensembl 	31	28	4	18	8	30	31	22	6	42	6
ENSPFOG00000020430  ensembl 	15	31	2	55	10	4	4	79	2	7	16
ENSPFOG00000001350  ensembl 	0	2	0	0	0	0	0	0	3	1	1
ENSPFOG00000023390  ensembl 	0	1	0	1	0	0	0	0	0	0	0
ENSPFOG00000001403  ensembl 	3	2	1	5	0	2	1	16	43	48	28
ENSPFOG00000001048  bsg 	13121	12273	14762	11985	8347	10161	8096	7128	10214	11213	10559
ENSPFOG00000001225  RNF126 (1 of 3) 	1221	1157	1302	1108	879	1001	839	634	952	1042	990
ENSPFOG00000022759  ensembl 	733	560	1024	930	511	687	502	418	692	828	866
ENSPFOG00000023825  kcnd1 (1 of 2) 	218	209	328	338	228	223	172	97	135	212	197
ENSPFOG00000021022  ensembl 	0	3	3	5	6	5	1	2	4	7	6
ENSPFOG00000022085  golph3 (2 of 2) 	424	558	446	416	254	438	366	211	266	496	344
ENSPFOG00000000028  trpm2 (1 of 4) 	7	1	4	5	0	5	5	2	1	6	2
ENSPFOG00000001092  rap1b (1 of 2) 	1705	1358	1669	1435	1092	1320	988	778	1254	1290	1116
ENSPFOG00000024353  mdm1 (2 of 2) 	323	297	277	422	246	310	239	131	184	392	229
ENSPFOG00000018250  saga 	144	219	678	84	608	75	104	598	498	18	39
ENSPFOG00000018260  ensembl 	3	2	6	6	7	2	3	10	4	4	2
ENSPFOG00000018263  cldn15la 	12	13	10	8	8	7	2	2	5	6	1
ENSPFOG00000004428  SLC35D3 	321	285	282	291	138	182	181	147	138	150	203
ENSPFOG00000022984  sfmbt2 (2 of 2) 	99	94	138	70	59	90	146	64	61	86	85
ENSPFOG00000021031  ensembl 	518	161	333	584	495	194	135	219	113	162	243
ENSPFOG00000013580  tmem110l 	2437	2112	2475	2343	1520	1891	1582	1257	1862	1777	2018
ENSPFOG00000013640  itih5 	146	162	165	127	49	117	163	44	78	137	46
ENSPFOG00000000898  si:rp71-17i16.5 (1 of 2) 	8	4	86	116	60	3	83	22	16	62	3
ENSPFOG00000007872  si:ch211-203c7.2 	2130	2604	1830	1979	1255	2267	1837	1028	1455	2208	1624
ENSPFOG00000011394  ensembl 	0	0	0	2	0	0	0	0	0	0	0
ENSPFOG00000011396  ensembl 	0	0	1	3	0	0	0	0	0	0	0
ENSPFOG00000011401  ensembl 	0	1	3	3	0	2	3	2	2	2	4
ENSPFOG00000017595  ensembl 	326	320	282	309	191	227	265	107	233	244	287
ENSPFOG00000017600  ensembl 	49	100	47	44	28	25	38	27	26	46	33
ENSPFOG00000023017  ensembl 	34	36	34	22	26	25	31	18	42	45	28
ENSPFOG00000024499  si:ch73-30l9.1 (6 of 6) 	17	3	8	34	8	46	79	6	0	40	8
ENSPFOG00000006059  bcar1 	2892	2675	2854	2260	1757	2219	1715	1397	2095	2123	2136
ENSPFOG00000023836  ensembl 	30	12	21	17	9	15	10	18	11	23	16
ENSPFOG00000023371  ensembl 	29	54	34	34	25	45	30	17	27	55	24
ENSPFOG00000001242  cgnb (1 of 2) 	258	212	339	213	147	226	206	184	160	320	240
ENSPFOG00000002953  MGAT4D 	26	28	49	53	18	47	36	22	16	57	29
ENSPFOG00000021540  ensembl 	4	2	1	2	2	2	1	0	1	1	1
ENSPFOG00000000554  rif1 (1 of 2) 	1333	1362	1606	1567	910	1238	1036	789	963	1350	1163
ENSPFOG00000006657  itga11b 	395	923	845	893	507	148	862	162	287	473	89
ENSPFOG00000011687  il1rapl2 (2 of 2) 	462	523	524	515	286	508	352	238	357	537	397
ENSPFOG00000020578  ftr98 (47 of 77) 	7	4	10	7	3	6	3	8	5	4	3
ENSPFOG00000022853  ensembl 	5	8	6	8	3	8	19	2	10	31	13
ENSPFOG00000000191  ensembl 	11	11	12	28	16	11	38	10	27	92	24
ENSPFOG00000023444  ensembl 	10	15	10	13	4	7	22	7	11	38	12
ENSPFOG00000024396  si:ch73-30l9.1 (5 of 6) 	4	52	11	9	2	27	28	1	3	13	8
ENSPFOG00000001261  pdzk1 (1 of 2) 	84	92	113	106	74	94	79	53	79	102	96
ENSPFOG00000001366  ensembl 	337	286	354	314	233	306	270	164	291	284	246
ENSPFOG00000001520  ensembl 	911	735	687	785	509	408	426	261	416	434	676
ENSPFOG00000004729  atp1b2a (1 of 2) 	4004	3239	3984	4208	2036	3996	2419	2416	2852	3835	4221
ENSPFOG00000004794  hmgb2b 	5046	5737	5925	6318	3962	5528	4131	3021	4423	4286	4390
ENSPFOG00000000652  ensembl 	96	142	72	146	168	138	103	47	187	123	65
ENSPFOG00000000698  vldlr (2 of 3) 	1176	1094	1522	1211	759	1010	929	542	1008	1187	994
ENSPFOG00000002803  lin7b 	6412	6286	6608	6364	3991	6258	4762	3251	4756	5690	5720
ENSPFOG00000002889  ensembl 	92	73	83	88	25	102	61	39	22	117	58
ENSPFOG00000001558  si:ch211-261i17.1 (2 of 3) 	4	12	1	4	4	7	3	4	7	14	4
ENSPFOG00000024242  si:ch211-261i17.1 (3 of 3) 	14	11	21	21	6	20	15	5	8	28	11
ENSPFOG00000024344  ensembl 	17	41	16	17	9	78	13	8	4	24	7
ENSPFOG00000021705  ensembl 	295	669	213	281	159	1229	194	77	119	424	151
ENSPFOG00000024358  ensembl 	22	9	38	124	45	9	12	25	11	8	8
ENSPFOG00000013120  ensembl 	122	42	77	369	18	149	60	189	19	293	55
ENSPFOG00000002167  smpd4 	3500	3076	3165	3343	2061	2780	2574	1709	2146	3059	3032
ENSPFOG00000006741  si:dkey-8e10.2 (1 of 2) 	168	22	285	41	70	131	120	60	28	128	238
ENSPFOG00000021463  ensembl 	0	0	0	0	0	0	0	0	0	1	0
ENSPFOG00000024603  si:dkey-21h14.3 	30	11	65	11	10	22	22	25	8	11	30
ENSPFOG00000021282  ensembl 	0	0	0	0	0	0	0	0	0	0	0
ENSPFOG00000019362  ighv10-1 (8 of 13) 	7	0	6	9	6	8	5	1	186	0	0
ENSPFOG00000022629  ensembl 	11	4	21	12	4	7	14	5	6	5	1
ENSPFOG00000024458  ensembl 	2	0	5	2	1	1	3	1	1	0	0
ENSPFOG00000019363  ighv10-1 (9 of 13) 	15	11	17	50	16	33	33	7	144	10	7
ENSPFOG00000019364  ensembl 	0	2	0	6	1	6	8	1	1	2	1
ENSPFOG00000022624  ensembl 	2	1	3	4	1	1	2	0	5	2	1
ENSPFOG00000004240  ensembl 	0	0	0	1	0	1	0	2	1	0	0
ENSPFOG00000004329  ensembl 	15	29	31	64	8	25	22	11	14	69	11
ENSPFOG00000010407  b4galnt1b (1 of 2) 	64	94	137	69	43	75	52	38	55	103	68
ENSPFOG00000000222  ensembl 	75	196	136	124	57	172	140	55	64	193	93
ENSPFOG00000000847  ensembl 	153	199	146	114	110	116	93	85	101	146	155
ENSPFOG00000011755  ensembl 	12	22	1	2	6	8	7	5	13	5	9
ENSPFOG00000023909  ensembl 	0	0	0	0	0	0	0	0	0	0	0
ENSPFOG00000000718  rhbdf1b 	921	551	603	1294	614	741	667	582	430	593	970
ENSPFOG00000023474  ensembl 	0	0	23	21	0	10	6	55	2	53	27
ENSPFOG00000003184  PLXDC1 (1 of 2) 	152	141	124	112	80	123	98	107	85	117	111
ENSPFOG00000014077  irf6 (2 of 2) 	21	26	16	8	13	20	10	14	14	3	6
ENSPFOG00000023807  col17a1b (2 of 2) 	153	186	230	159	128	159	185	116	180	92	148
ENSPFOG00000001058  sfr1 (1 of 2) 	21	22	22	19	12	5	9	9	11	12	11
ENSPFOG00000023308  ensembl 	383	547	3	237	312	367	24	143	520	215	365
ENSPFOG00000000500  ensembl 	18	27	35	14	7	36	24	14	10	84	6
ENSPFOG00000000659  ensembl 	15	12	12	11	5	5	4	9	12	5	9
ENSPFOG00000024827  ensembl 	21	29	23	18	17	26	14	17	23	13	10
ENSPFOG00000022174  ensembl 	29	71	49	24	28	80	30	18	131	59	255
ENSPFOG00000023188  ensembl 	113	578	90	191	82	518	348	34	58	470	66
ENSPFOG00000006167  si:dkey-32n7.8 	17	110	2	13	9	99	17	8	1	22	3
ENSPFOG00000015151  ensembl 	0	1	15	8	1	6	11	12	1	48	8
ENSPFOG00000005902  VPS37D 	24	57	32	45	22	48	27	12	18	49	24
ENSPFOG00000019368  ensembl 	31	70	40	34	26	68	642	21	43	897	26
ENSPFOG00000018909  nitr12 (5 of 9) 	0	0	0	0	0	0	1	0	0	1	1
ENSPFOG00000022639  nitr12 (6 of 9) 	0	0	1	0	0	0	1	1	0	0	0
ENSPFOG00000021285  ensembl 	0	0	0	0	0	0	0	0	0	0	0
ENSPFOG00000023346  nitr13 (28 of 34) 	1	0	0	0	0	0	0	0	1	0	0
ENSPFOG00000018912  nitr13 (18 of 34) 	4	5	1	0	0	2	0	0	0	3	1
ENSPFOG00000001238  XKR5 (2 of 3) 	592	753	673	620	331	586	472	239	378	708	573
ENSPFOG00000001735  CLINT1 (2 of 2) 	2454	2497	2536	2193	1677	2053	1541	1162	1829	1965	1771
ENSPFOG00000015677  ensembl 	1044	1009	1106	961	633	887	696	487	732	872	811
ENSPFOG00000024298  arhgap6 (2 of 2) 	42	53	66	54	41	63	62	45	62	57	69
ENSPFOG00000001817  VPRBP (1 of 3) 	179	231	223	180	120	177	179	90	119	219	149
ENSPFOG00000021417  ensembl 	946	872	950	971	653	755	511	523	750	583	747
ENSPFOG00000005505  ensembl 	331	403	587	137	372	251	710	664	712	797	310
ENSPFOG00000001003  ftr98 (4 of 77) 	10	12	5	10	10	6	8	9	3	7	11
ENSPFOG00000024337  ensembl 	1	0	0	0	0	0	0	0	0	3	0
